33,501815552,-9236,148,-13920,-46,-43,-11,1792,27904,-15361,20532,-10711,-18528,1024,1024,1024,
33,921245952,-9292,76,-13928,-33,-100,-72,2816,26880,-16897,-31546,32067,-26500,1024,1024,1024,
33,1323899136,-9240,208,-13820,-46,-50,-60,2304,27904,-15873,-295,6303,-24186,1024,1024,1024,
33,1743329536,-9272,284,-14084,-29,-59,-56,2560,27648,-17153,-29330,18177,19575,1024,1024,1024,
33,2162759936,-9220,128,-14024,-40,-45,-55,2048,28160,-16129,21413,-20098,-9130,1024,1024,1024,
33,2548635904,-9316,140,-13940,-43,-76,-52,2816,26368,-16897,14225,-14428,-31441,1024,1024,1024,
33,2968066304,-9292,168,-13748,-38,-51,-47,3072,28672,-16641,21779,4704,-26407,1024,1024,1024,
33,3370719488,-9324,188,-14020,-36,-67,-71,2304,27904,-16385,25321,32275,-7697,1024,1024,1024,
33,3790149888,-9260,128,-13836,-39,-59,-62,256,27904,-17409,11684,13492,-9970,1024,1024,1024,
33,4192803072,-9352,212,-13888,-22,-38,-54,1536,28160,-16641,-12435,-25307,3955,1024,1024,1024,
33,300554496,-9136,180,-13832,-51,-42,-42,2816,26880,-15873,28499,1007,28201,1024,1024,1024,
33,703207680,-9360,204,-13896,-52,-57,-59,2304,27904,-15873,-30478,21530,16545,1024,1024,1024,
33,1122638080,-9160,140,-13876,-35,-80,-36,1536,26624,-16129,20827,-545,-2490,1024,1024,1024,
33,1542068480,-9300,188,-14064,-27,-80,-72,1536,28672,-16129,-27100,-22567,-16248,1024,1024,1024,
33,1944721664,-9204,180,-13884,-36,-70,-74,2560,28672,-14593,18131,4983,-23946,1024,1024,1024,
33,2364152064,-9264,176,-14020,-52,-54,-53,1792,27904,-16897,4058,25456,-25860,1024,1024,1024,
33,2750028032,-9264,168,-14008,-39,-60,-65,2560,27648,-16641,15285,10829,-4853,1024,1024,1024,
33,3169458432,-9308,216,-13880,-38,-42,-63,1024,26624,-14593,4192,-16049,-16310,1024,1024,1024,
33,3572111616,-9188,136,-13956,-34,-64,-64,3328,26368,-16897,23221,27365,-22696,1024,1024,1024,
33,3991542016,-9264,188,-13940,-44,-54,-63,2560,28672,-16641,-21169,-20933,16099,1024,1024,1024,
33,116070656,-9300,276,-13960,-22,-70,-60,3072,26624,-17153,-2955,24812,25623,1024,1024,1024,
33,501946624,-9256,172,-13976,-49,-45,-44,1024,27136,-16641,-6167,-25948,11221,1024,1024,1024,
33,921377024,-9204,148,-13948,-47,-78,-56,2816,27392,-16897,26137,-13696,19048,1024,1024,1024,
33,1324030208,-9324,240,-13848,-37,-57,-52,3072,27136,-16641,13615,21600,-20066,1024,1024,1024,
33,1743460608,-9308,116,-13980,-46,-47,-55,3328,27904,-15873,8813,25494,-12930,1024,1024,1024,
33,2162891008,-9328,156,-13804,-46,-37,-34,3584,26624,-16641,-18248,-10490,28562,1024,1024,1024,
33,2548766976,-9292,240,-13976,-43,-53,-72,1536,27136,-17153,-19206,7880,6196,1024,1024,1024,
33,2968197376,-9224,192,-13964,-30,-57,-61,1280,27904,-16385,-17258,-20575,6063,1024,1024,1024,
33,3370850560,-9280,272,-14032,-13,-44,-56,1792,28928,-16897,-22816,24495,-26404,1024,1024,1024,
33,3790280960,-9184,176,-13748,-51,-47,-71,1024,28672,-15617,-20707,-15854,19607,1024,1024,1024,
33,4192934144,-9228,152,-13860,-21,-47,-56,1792,28928,-16897,-28153,5002,3844,1024,1024,1024,
33,300685568,-9200,232,-14048,-54,-92,-61,2304,26880,-16897,-27917,10902,7234,1024,1024,1024,
33,703338752,-9464,236,-13964,-74,-49,-45,1280,27392,-16897,-8685,23288,5718,1024,1024,1024,
33,1122769152,-9212,180,-13912,-46,-62,-39,2560,26624,-17153,7047,26263,-30436,1024,1024,1024,
33,1542199552,-9380,288,-13876,-50,-67,-58,2816,27392,-16385,-26433,-19573,-29013,1024,1024,1024,
33,1944852736,-9260,120,-13860,-44,-48,-53,2304,28416,-18433,-25041,11998,-18753,1024,1024,1024,
33,2364283136,-9248,208,-14024,-38,-68,-55,2048,27648,-16129,-12575,-14353,16838,1024,1024,1024,
33,2750159104,-9220,232,-13896,-21,-64,-62,3072,26624,-16641,30691,13499,-24832,1024,1024,1024,
33,3169589504,-9092,172,-14032,-28,-64,-27,1792,26880,-15873,21424,7320,27573,1024,1024,1024,
33,3572242688,-9240,200,-13928,-17,-69,-36,2048,28160,-16129,-32253,-26331,21562,1024,1024,1024,
33,3991673088,-9120,212,-14012,-44,-54,-56,1792,26880,-16385,-5647,996,-24779,1024,1024,1024,
33,116201728,-9264,248,-13916,-32,-43,-68,2304,27904,-15873,-7635,10427,-14387,1024,1024,1024,
33,502077696,-9256,188,-13892,-35,-51,-42,2048,27648,-16129,-26898,30035,-4923,1024,1024,1024,
33,921508096,-9260,164,-13980,-45,-52,-96,2816,26880,-14849,-26698,-16116,-24995,1024,1024,1024,
33,1324161280,-9208,208,-13820,-60,-50,-54,1536,27648,-17665,503,-20600,-19736,1024,1024,1024,
33,1743591680,-9280,148,-13904,-38,-57,-86,3072,28672,-15617,11220,10607,-2731,1024,1024,1024,
33,2163022080,-9140,164,-13852,-43,-54,-58,2816,27904,-15361,-11986,15755,11168,1024,1024,1024,
33,2548898048,-9264,188,-14040,-48,-54,-54,2304,27392,-15361,-11232,-21591,2900,1024,1024,1024,
33,2968328448,-9084,208,-14004,-38,-51,-57,3328,27904,-16385,25351,-22586,-14383,1024,1024,1024,
33,3370981632,-9256,224,-14032,-30,-66,-74,2048,27136,-15617,-30965,26687,-12366,1024,1024,1024,
33,3790412032,-9236,200,-13844,-40,-75,-41,2048,27648,-16129,21607,-3637,29743,1024,1024,1024,
33,4193065216,-9144,172,-13940,-34,-61,-31,1280,27904,-16385,32711,-19047,-2775,1024,1024,1024,
33,317593856,-9324,156,-13920,-44,-82,-26,2560,27648,-17153,-30193,-7007,-23965,1024,1024,1024,
33,703469824,-9340,192,-14100,-50,-71,-67,1536,27136,-17153,-25391,31662,-19669,1024,1024,1024,
33,1122900224,-9196,104,-13824,-47,-57,-34,2304,28416,-16897,-3032,4047,7984,1024,1024,1024,
33,1542330624,-9208,188,-13988,-49,-78,-50,3072,26624,-16129,-15704,17239,-15669,1024,1024,1024,
33,1944983808,-9276,188,-13956,-23,-54,-30,1792,26880,-16385,-14873,-4619,5070,1024,1024,1024,
33,2364414208,-9316,252,-14080,-43,-38,-34,2304,27392,-16897,-4493,28407,-9946,1024,1024,1024,
33,2750290176,-9228,216,-13980,-23,-67,-46,2560,28160,-17153,-4175,-30914,-26695,1024,1024,1024,
33,3169720576,-9160,168,-13876,-37,-53,-74,3328,27392,-15873,4832,24500,-5265,1024,1024,1024,
33,3572373760,-9288,96,-13932,-23,-60,-57,2048,28160,-17153,-4849,-25397,-4040,1024,1024,1024,
33,3991804160,-9364,152,-13848,-49,-32,-45,2048,27648,-16129,4846,-3812,704,1024,1024,1024,
33,116332800,-9208,84,-13940,-32,-71,-69,1792,28416,-17409,14769,17546,-31055,1024,1024,1024,
33,502208768,-9148,196,-13828,-66,-57,-52,3328,27392,-16385,27839,15042,22523,1024,1024,1024,
33,921639168,-9268,256,-13696,-31,-66,-81,1536,28672,-17153,-9040,16305,16187,1024,1024,1024,
33,1324292352,-9204,248,-13624,-48,-68,-57,256,26880,-15873,-3067,-26307,-32140,1024,1024,1024,
33,1743722752,-9348,172,-13996,-56,-66,-58,2816,27392,-17409,-24870,-26595,14259,1024,1024,1024,
33,2163153152,-9160,144,-13824,-21,-59,-23,3072,26624,-17665,32673,27403,25188,1024,1024,1024,
33,2549029120,-9240,128,-13900,-46,-71,-46,3584,27136,-16641,-10150,8058,16497,1024,1024,1024,
33,2968459520,-9252,48,-13692,-45,-49,-68,2304,27392,-16385,-31573,-29014,-15592,1024,1024,1024,
33,3371112704,-9272,144,-13956,-42,-52,-46,2304,26368,-16897,-3337,24476,-17136,1024,1024,1024,
33,3790543104,-9324,140,-13876,-31,-35,-38,2560,28160,-14593,-29405,32537,8643,1024,1024,1024,
33,4193196288,-9312,172,-14080,-38,-63,-44,1280,27392,-16385,19693,5852,29431,1024,1024,1024,
33,317724928,-9172,280,-13900,-31,-79,-60,1792,27904,-15361,4800,-21312,32725,1024,1024,1024,
33,703600896,-9228,152,-13936,-50,-70,-53,2816,27392,-17409,-12335,16334,-24625,1024,1024,1024,
33,1123031296,-9272,168,-13768,-45,-60,-62,2048,28160,-16641,24877,-24146,-14788,1024,1024,1024,
33,1542461696,-9348,176,-13896,-44,-52,-46,3584,27648,-16641,-16802,-19783,10156,1024,1024,1024,
33,1945114880,-9272,132,-13788,-30,-62,-55,3840,27392,-16385,14694,-28830,-2549,1024,1024,1024,
33,2364545280,-9284,148,-13916,-43,-55,-36,2048,28160,-16641,-2350,1757,-17303,1024,1024,1024,
33,2750421248,-9240,180,-13944,-38,-57,-39,1792,28928,-15873,12511,17672,-10160,1024,1024,1024,
33,3169851648,-9220,196,-13956,-50,-55,-46,2560,28672,-18177,-26858,-13407,-7179,1024,1024,1024,
33,3572504832,-9340,160,-13904,-31,-55,-69,1536,26624,-16129,-31876,-11170,-29572,1024,1024,1024,
33,3991935232,-9216,96,-13940,-43,-57,-57,2816,27392,-16385,-18074,1347,8487,1024,1024,1024,
33,116463872,-9200,164,-13988,-37,-49,-47,2304,28416,-16385,-14453,-25276,-325,1024,1024,1024,
33,502339840,-9288,148,-13892,-48,-70,-34,3072,27648,-17665,-10647,11195,-17123,1024,1024,1024,
33,921770240,-9236,232,-14176,-36,-46,-48,2560,27648,-16641,-12866,8451,-31902,1024,1024,1024,
33,1324423424,-9184,104,-13904,-54,-50,-42,1792,27392,-17921,-19581,2561,-3780,1024,1024,1024,
