1,11.9700566,2
2,7.0925876,2
3,7.6553602,2
4,8.9132961,7
5,10.1624261,7
6,11.7625408,6
7,13.1539793,6
8,19.3390332,6
9,23.7852864,7
10,53.2396675,6
11,29.5543168,7
