2.1062
0.66804
1.8095
4.0553
0.62034
1.5749
1.9182
1.9474
2.3779
1.2922
0.75211
1.4368
1.281
3.7319
0.93566
1.8709
2.0176
1.908
1.5788
0.85186
1.8662
1.7552
1.6749
2.1233
1.3299
0.30755
0.72971
2.2132
2.5504
0.86431
0.14994
0.46699
2.5312
2.4371
2.3031
2.493
1.4709
1.6613
2.2341
2.4417
4.1037
0.5168
1.6147
1.949
0.31886
1.6664
0.77979
1.4999
0.5261
1.4004
1.6034
2.2748
1.7608
1.5222
1.7368
3.0572
0.79784
0.72101
3.0847
2.8448
2.2232
1.0294
2.0371
1.8604
0.83631
3.0414
0.91038
1.896
3.5445
3.2727
1.2995
2.2723
3.22
0.52789
2.4856
3.4089
2.5317
2.7658
1.5015
0.18662
0.75741
3.0846
1.5737
2.3465
0.46216
1.7855
2.9552
2.6656
1.808
2.5471
1.3931
1.3739
0.82195
2.765
1.8481
1.9135
1.1255
0.60575
1.7804
1.0617
2.8925
1.1326
0.70457
1.2816
2.582
0.933
1.4045
0.022024
1.6221
1.1169
1.0511
1.6446
1.5271
1.4975
4.5073
2.5467
3.1897
3.1665
1.2125
1.013
0.52474
1.2142
1.4078
1.8253
1.6538
0.30662
1.1697
3.2383
1.1972
0.57655
1.2444
1.8368
1.1108
1.0709
1.1546
2.6948
2.3448
0.74525
0.74945
2.6342
1.3918
1.2563
1.6802
0.19172
0.57269
1.6847
1.1766
0.72309
1.7663
2.5776
1.589
1.646
1.0169
1.7113
2.0457
0.59135
2.5597
1.4539
1.2671
3.158
1.1849
4.7528
1.2248
0.77843
3.8459
1.4814
1.2419
1.6467
0.49063
0.029433
0.8508
1.5705
2.651
2.7215
1.9859
2.7084
4.1449
2.1572
2.4721
1.1966
2.7095
0.36358
1.1665
0.63403
0.93685
3.5094
