2.10996	0.178571
3.46262	0.714286
4.81528	0.803571
6.16794	1.07143
7.5206	1.33929
8.87325	1.51786
10.2259	1.42857
11.5786	2.14286
12.9312	2.76786
14.2839	3.66071
15.6365	4.55357
16.9892	5.53571
18.3419	6.25
19.6945	6.96429
21.0472	7.05357
22.3998	7.32143
23.7525	7.5
25.1052	7.58929
26.4578	6.78571
27.8105	6.33929
29.1631	5.17857
30.5158	3.83929
31.8685	2.41071
33.2211	1.78571
34.5738	1.07143
35.9264	0.803571
37.2791	0.535714
38.6318	0.357143
39.9844	0.267857
41.3371	0.535714
