1.86824	0.178571
1.98545	0.178571
2.10265	0.446429
2.21985	0.892857
2.33706	1.60714
2.45426	2.05357
2.57146	2.94643
2.68867	3.125
2.80587	3.30357
2.92307	3.57143
3.04028	4.19643
3.15748	4.55357
3.27469	5.44643
3.39189	6.07143
3.50909	5.625
3.6263	5.35714
3.7435	4.73214
3.8607	4.28571
3.97791	4.28571
4.09511	4.91071
4.21232	4.64286
4.32952	4.82143
4.44672	4.73214
4.56393	4.28571
4.68113	3.48214
4.79833	2.76786
4.91554	2.32143
5.03274	1.875
5.14994	1.07143
5.26715	0.803571
