0.869131	0.178571
0.974675	1.78571
1.08022	1.875
1.18576	5.80357
1.29131	11.0714
1.39685	10.8929
1.50239	13.125
1.60794	15.0893
1.71348	11.1607
1.81902	6.69643
1.92457	6.96429
2.03011	3.39286
2.13566	1.69643
2.2412	1.78571
2.34674	1.07143
2.45229	1.16071
2.55783	0.892857
2.66337	0.892857
2.76892	0.803571
2.87446	0.714286
2.98	0.357143
3.08555	0.357143
3.19109	0.0892857
3.29664	0.178571
3.40218	0.178571
3.50772	0.178571
3.61327	0.267857
3.71881	0.267857
3.82435	0.178571
3.9299	0.267857
