1.03792	0.803571
1.16356	3.83929
1.2892	8.83929
1.41484	11.0714
1.54047	13.4821
1.66611	14.4643
1.79175	12.5893
1.91738	8.125
2.04302	6.25
2.16866	4.01786
2.2943	2.76786
2.41993	1.69643
2.54557	1.16071
2.67121	0.803571
2.79684	0.714286
2.92248	0.178571
3.04812	0.178571
3.17376	0.267857
3.29939	0.357143
3.42503	0.357143
3.55067	0.535714
3.6763	0.625
3.80194	0.892857
3.92758	0.982143
4.05322	0.982143
4.17885	1.07143
4.30449	0.892857
4.43013	0.625
4.55576	0.446429
4.6814	0.446429
