0,70.4736242,0
1,8.3678599,2
2,5.9890899,2
3,9.0383972,2
4,12.826433,6
5,14.5843672,6
6,17.6099497,5
7,19.6314002,5
8,26.3397041,4
9,44.3267206,5
10,52.5611508,6
11,77.3498122,5
