0,1.4823549,0
1,11.1884645,2
2,12.4145301,2
3,11.8217397,2
4,21.6821375,4
5,31.0199989,4
6,10.7067986,7
7,23.0625175,4
8,21.7678678,5
9,47.8995712,5
10,68.1131512,5
11,50.0488963,6
