33,3164608768,-9388,140,-13948,-34,-81,-51,2304,26880,-17409,11452,-22289,187,1024,1024,1024,
33,3567261952,-9232,164,-13816,-34,-60,-43,2048,27136,-17665,9475,5359,-44,1024,1024,1024,
33,3986692352,-9312,96,-13980,-37,-64,-53,1280,27904,-18433,30130,-16692,24553,1024,1024,1024,
33,111220992,-9232,172,-13836,-21,-44,-34,2560,27648,-16129,-31064,1809,-26238,1024,1024,1024,
33,497096960,-9348,344,-13968,-49,-87,-87,2304,27392,-14849,13127,13277,15878,1024,1024,1024,
33,916527360,-9296,124,-13920,-26,-59,-45,1536,27648,-16129,-19326,21521,24405,1024,1024,1024,
33,1319180544,-9252,152,-14004,-41,-62,-43,1792,27392,-15361,-28943,32149,-28943,1024,1024,1024,
33,1738610944,-9204,256,-14000,-25,-61,-68,2560,28160,-16129,2691,-12718,-27236,1024,1024,1024,
33,2158041344,-9316,96,-13860,-29,-58,-35,2048,26624,-16129,16116,17367,5247,1024,1024,1024,
33,2543917312,-9252,108,-13956,-34,-63,-98,3072,28160,-16129,-11771,-2972,31486,1024,1024,1024,
33,2963347712,-9188,196,-14132,-44,-53,-66,2560,26624,-17153,3969,1809,6206,1024,1024,1024,
33,3366000896,-9220,164,-13856,-24,-73,-31,2560,28672,-16129,-11043,-21545,19182,1024,1024,1024,
33,3785431296,-9328,156,-13924,-22,-56,-31,2304,27392,-16385,4046,25172,15354,1024,1024,1024,
33,4188084480,-9220,124,-13964,-60,-71,-59,1792,25344,-16385,24483,2217,-19540,1024,1024,1024,
33,295835904,-9312,212,-13912,-38,-46,-52,2048,28672,-17153,-4276,4825,4996,1024,1024,1024,
33,698489088,-9292,88,-13808,-29,-59,-40,1536,27648,-17665,-2262,5516,-8589,1024,1024,1024,
33,1117919488,-9228,136,-13932,-33,-54,-72,1792,26368,-15361,-244,-25900,-4680,1024,1024,1024,
33,1537349888,-9452,148,-13968,-43,-37,-59,2304,27904,-16385,-3280,-32018,28042,1024,1024,1024,
33,1940003072,-9196,264,-13804,-40,-52,-71,3584,26624,-15105,-14666,32522,13602,1024,1024,1024,
33,2359433472,-9212,108,-13964,-39,-71,-41,3328,28416,-16385,-26436,29243,17389,1024,1024,1024,
33,2745309440,-9176,116,-13896,-50,-46,-84,3584,26624,-15617,-13501,-14172,13088,1024,1024,1024,
33,3164739840,-9252,108,-13912,-26,-57,-45,2304,27904,-15361,16383,-17810,-21391,1024,1024,1024,
33,3567393024,-9180,124,-13816,-30,-58,-74,3072,28672,-16641,-17439,-13329,20096,1024,1024,1024,
33,3986823424,-9352,260,-13920,-43,-72,-70,3072,27648,-17153,-2774,16465,-15386,1024,1024,1024,
33,111352064,-9300,68,-13856,-23,-48,-54,1536,26624,-16641,20673,312,9951,1024,1024,1024,
33,497228032,-9196,200,-13828,-57,-46,-41,1280,26880,-16897,10619,2592,-5541,1024,1024,1024,
33,916658432,-9188,124,-13868,-36,-65,-76,2560,28160,-16129,-21840,-27477,30019,1024,1024,1024,
33,3368884480,-9228,168,-13920,-45,-57,-54,3840,28416,-17409,-30942,27515,-25450,1024,1024,1024,
33,3788314880,-9248,156,-13880,-28,-60,-48,3328,28416,-16385,25250,18632,31607,1024,1024,1024,
33,4190968064,-9204,216,-13728,-56,-63,-28,1792,26880,-17409,-29431,-8067,-12256,1024,1024,1024,
33,298719488,-9240,160,-14020,-32,-46,-62,3072,27648,-16129,2684,948,-16000,1024,1024,1024,
33,2546800896,-9096,148,-13724,-53,-61,-41,1792,27392,-16897,1037,-24244,-25727,1024,1024,1024,
33,2966231296,-9240,120,-14044,-42,-54,-47,2304,27392,-16897,-10852,10130,-23088,1024,1024,1024,
33,3368884480,-9228,168,-13920,-45,-57,-54,3840,28416,-17409,-30942,27515,-25450,1024,1024,1024,
33,3788314880,-9248,156,-13880,-28,-60,-48,3328,28416,-16385,25250,18632,31607,1024,1024,1024,
33,4190968064,-9204,216,-13728,-56,-63,-28,1792,26880,-17409,-29431,-8067,-12256,1024,1024,1024,
33,298719488,-9240,160,-14020,-32,-46,-62,3072,27648,-16129,2684,948,-16000,1024,1024,1024,
33,701372672,-9288,168,-13888,-55,-16,-67,1280,27904,-16385,19572,6762,21463,1024,1024,1024,
33,1120803072,-9276,116,-13964,-34,-59,-47,2304,26880,-17409,-31769,-11509,-22964,1024,1024,1024,
33,1540233472,-9276,140,-13868,-32,-52,-64,2304,27904,-15361,-5569,31915,682,1024,1024,1024,
33,1942886656,-9284,112,-13996,-44,-61,-43,3072,28672,-16641,-24550,-24503,9841,1024,1024,1024,
33,2345539840,-9304,124,-13824,-19,-57,-47,1280,27904,-18433,-28847,12163,-2464,1024,1024,1024,
33,2748193024,-9348,152,-13952,-53,-49,-50,3072,27136,-17153,-17071,-17509,22712,1024,1024,1024,
33,3167623424,-9384,156,-13892,-11,-55,-54,3584,26112,-17153,-9733,-27339,22953,1024,1024,1024,
33,3570276608,-9240,184,-13716,-37,-63,-64,2304,27904,-16897,-17973,24085,3567,1024,1024,1024,
33,3989707008,-9188,92,-13900,-38,-48,-51,2048,27648,-16129,188,-5274,8900,1024,1024,1024,
33,114235648,-9216,148,-13760,-45,-51,-49,2304,27392,-17921,11135,19499,-7136,1024,1024,1024,
33,500111616,-9348,140,-13808,-44,-65,-30,2304,26880,-16897,-24259,16410,14678,1024,1024,1024,
33,919542016,-9196,160,-13828,-28,-77,-44,2560,28672,-16641,30255,25980,923,1024,1024,1024,
33,1322195200,-9220,224,-13968,-71,-46,-63,1280,26880,-16385,23517,-9917,24982,1024,1024,1024,
33,1741625600,-9148,136,-13792,-45,-43,-56,2816,26368,-17409,2169,29874,9147,1024,1024,1024,
33,2161056000,-9264,240,-13936,-46,-75,-33,1536,27136,-16129,219,20728,-30108,1024,1024,1024,
33,2546931968,-9124,200,-13800,-47,-65,-46,2560,26624,-17665,18623,-15855,6779,1024,1024,1024,
33,2966362368,-9312,216,-13928,-30,-72,-44,2816,27392,-16385,16027,617,-686,1024,1024,1024,
33,3369015552,-9152,100,-13992,-48,-43,-39,2048,28672,-16129,-13171,25403,66,1024,1024,1024,
33,3788445952,-9268,140,-13996,-44,-55,-72,2304,28928,-15873,7961,20486,-3239,1024,1024,1024,
33,4191099136,-9140,196,-13860,-34,-59,-70,2048,27136,-17153,-30879,-30305,-21182,1024,1024,1024,
33,298850560,-9312,140,-13864,-35,-60,-59,1024,28672,-17153,28238,-26272,32152,1024,1024,1024,
33,701503744,-9288,124,-13852,-13,-40,-77,2560,26624,-16641,-10733,-23095,19445,1024,1024,1024,
33,1120934144,-9252,236,-13936,-73,-62,-56,1536,28672,-17665,3299,16254,-17825,1024,1024,1024,
33,1540364544,-9260,208,-13844,-32,-70,-75,1792,27904,-16385,-8651,1575,4199,1024,1024,1024,
33,1943017728,-9220,228,-13880,-45,-72,-62,3072,27648,-14593,4897,-31208,-27490,1024,1024,1024,
33,2362448128,-9184,136,-13816,-34,-70,-54,2048,27648,-16129,10219,30857,16376,1024,1024,1024,
33,2748324096,-9224,216,-13872,-52,-53,-66,2560,28160,-16129,-2637,-4286,-32068,1024,1024,1024,
33,3167754496,-9284,164,-13924,-33,-49,-67,2560,27136,-18177,-25721,-9372,11375,1024,1024,1024,
33,3570407680,-9232,260,-13820,-28,-67,-30,1024,27136,-16129,-7530,-25049,-24769,1024,1024,1024,
33,3989838080,-9240,180,-14004,-40,-83,-45,1536,27136,-17153,1741,-20961,1353,1024,1024,1024,
33,114366720,-9316,100,-13896,-52,-70,-85,2304,28416,-15873,-19558,-7841,-13856,1024,1024,1024,
33,500242688,-9176,176,-13856,-38,-62,-66,2304,26880,-15361,-21555,12728,22656,1024,1024,1024,
33,919673088,-9224,212,-13908,-41,-60,-57,2304,27904,-16897,-3300,21152,-9168,1024,1024,1024,
33,1322326272,-9296,152,-13896,-38,-61,-52,256,27392,-14849,30876,-25361,-23102,1024,1024,1024,
33,1741756672,-9180,228,-13728,-33,-57,-42,1024,28160,-15617,-2720,7363,29358,1024,1024,1024,
33,2161187072,-9268,160,-13928,-27,-47,-66,3584,29696,-15617,18237,10689,-974,1024,1024,1024,
33,2547063040,-9308,172,-13816,-34,-58,-46,2560,27136,-16129,-2632,-18065,-14387,1024,1024,1024,
33,2966493440,-9308,232,-13932,-58,-59,-71,3328,27904,-17409,5675,6913,3307,1024,1024,1024,
33,3369146624,-9216,188,-13856,-23,-54,-57,2560,26112,-16129,-15452,21974,-24047,1024,1024,1024,
33,3788577024,-9320,152,-13832,-14,-49,-60,2304,27904,-15873,11650,25948,-16678,1024,1024,1024,
