0.021191
0.026295
0.032031
0.044847
0.029646
0.027237
0.039082
0.028673
0.023756
0.016314
0.0087639
0.020412
0.020091
0.021112
0.026413
0.037127
0.019097
0.011846
0.025188
0.017776
0.042656
0.036787
0.052
0.016574
0.032305
0.030714
0.020478
0.035738
0.02401
0.016722
