33,797968896,12308,172,-11244,-17,-59,-38,-6657,-16897,-513,-15729,20445,29529,1024,1024,1024,
33,1200622080,12412,216,-11208,-65,-44,-38,-5889,-16129,-769,-19916,6031,-8995,1024,1024,1024,
33,1620052480,12388,260,-11136,-20,-73,-53,-6145,-17409,-1025,22815,-17535,-24003,1024,1024,1024,
33,2005928448,12404,128,-11152,-34,-73,-62,-5377,-17665,-769,25649,-30049,-5391,1024,1024,1024,
33,2425358848,12288,176,-11184,-34,-44,-58,-6145,-17409,-1537,-23354,-5690,-442,1024,1024,1024,
33,2828012032,12428,200,-11204,-47,-57,-65,-7169,-16897,-513,22071,31824,18336,1024,1024,1024,
33,3247442432,12260,164,-11188,-53,-65,-66,-5377,-16641,-769,9929,413,8219,1024,1024,1024,
33,3666872832,12328,240,-11132,-52,-63,-67,-5633,-17409,-1537,31048,-20299,-12855,1024,1024,1024,
33,4052748800,12296,152,-11080,-19,-43,-26,-6145,-16897,-2049,-7661,1039,-24541,1024,1024,1024,
33,177277440,12320,132,-11268,-34,-43,-38,-5889,-17665,-1281,113,-19913,24715,1024,1024,1024,
33,579930624,12312,112,-11148,-50,-72,-37,-6913,-16641,-1281,4978,-6814,14445,1024,1024,1024,
33,999361024,12392,292,-11288,-26,-59,-44,-5377,-16129,-769,11741,18491,-11655,1024,1024,1024,
33,1402014208,12312,224,-11184,-35,-19,-57,-4609,-15873,-1537,15192,17209,-24180,1024,1024,1024,
33,1804667392,12392,164,-11056,-48,-69,-62,-5377,-17665,-1281,-32495,-26860,-14791,1024,1024,1024,
33,2224097792,12352,176,-11168,-26,-37,-33,-6657,-15361,-513,-7795,-22582,24982,1024,1024,1024,
33,2626750976,12336,188,-11180,-81,-54,-70,-4609,-15873,-1025,-1581,-18526,-30719,1024,1024,1024,
33,3046181376,12380,244,-11120,-25,-52,-47,-6657,-16897,-1537,5433,-745,-24871,1024,1024,1024,
33,3448834560,12316,200,-11108,-47,-62,-25,-5121,-17409,-2561,-11963,15643,28034,1024,1024,1024,
33,3868264960,12236,100,-11068,-38,-85,-71,-5633,-16385,-2049,-17206,2227,-14632,1024,1024,1024,
33,4254140928,12356,244,-11200,-55,-50,-68,-5633,-16897,-513,12838,-25320,-25148,1024,1024,1024,
33,378669568,12348,44,-11012,-27,-50,-58,-5889,-17665,-1281,14320,-19407,10832,1024,1024,1024,
33,798099968,12316,120,-11012,-39,-64,-63,-5377,-16641,-769,12143,-11760,-17820,1024,1024,1024,
33,1200753152,12336,140,-11096,-45,-70,-45,-4609,-16385,-1025,-26725,19424,6827,1024,1024,1024,
33,1620183552,12484,260,-11184,-34,-33,-50,-5377,-17665,-769,5702,-32254,-6854,1024,1024,1024,
33,2006059520,12360,168,-11132,-32,-57,-37,-5377,-17153,-769,-5122,-21710,-1771,1024,1024,1024,
33,2425489920,12312,180,-11288,-70,-38,-52,-5121,-16897,-1025,3751,13963,9110,1024,1024,1024,
33,2828143104,12340,220,-11008,-41,-50,-76,-5121,-16385,-1537,-30282,-22210,12844,1024,1024,1024,
33,3247573504,11044,188,-9708,-147,232,-94,-5633,-16385,-2561,-24966,31167,-14415,1024,1024,1024,
33,180816384,12532,228,-10756,-39,-78,-56,-769,-16641,-3841,-7084,217,22264,1024,1024,1024,
33,583469568,12544,312,-10976,-43,-69,-30,-2305,-16129,-4865,-3828,-2301,-23970,1024,1024,1024,
33,1002899968,12468,168,-11028,-36,-56,-50,-2561,-15361,-4097,-10432,-7747,-8608,1024,1024,1024,
33,1405553152,12508,232,-10908,-36,-54,-26,-2305,-17153,-5377,-28888,5392,-28324,1024,1024,1024,
33,1808206336,12488,436,-10744,-59,-47,-24,-3329,-17153,-5377,-13598,-11813,-21578,1024,1024,1024,
33,4056287744,12380,104,-10912,-45,-57,-67,-2817,-16641,-4865,5930,28587,835,1024,1024,1024,
33,180816384,12532,228,-10756,-39,-78,-56,-769,-16641,-3841,-7084,217,22264,1024,1024,1024,
33,583469568,12544,312,-10976,-43,-69,-30,-2305,-16129,-4865,-3828,-2301,-23970,1024,1024,1024,
33,1002899968,12468,168,-11028,-36,-56,-50,-2561,-15361,-4097,-10432,-7747,-8608,1024,1024,1024,
33,1405553152,12508,232,-10908,-36,-54,-26,-2305,-17153,-5377,-28888,5392,-28324,1024,1024,1024,
33,1808206336,12488,436,-10744,-59,-47,-24,-3329,-17153,-5377,-13598,-11813,-21578,1024,1024,1024,
33,2227636736,12516,192,-10968,-38,-40,-37,-2305,-15105,-3841,18718,-23400,2189,1024,1024,1024,
33,2630289920,12596,376,-10992,-50,-58,-71,-1537,-16897,-5633,3178,11333,10047,1024,1024,1024,
33,3049720320,12508,272,-10924,-63,-52,-56,-1793,-16641,-5377,-10939,-14400,-20736,1024,1024,1024,
33,3452373504,12492,208,-10960,-39,-59,-52,-1281,-15617,-5889,-11077,-5813,29735,1024,1024,1024,
33,3855026688,12404,212,-10912,-37,-44,-36,-1281,-15105,-3841,31515,-3810,5936,1024,1024,1024,
33,4257679872,12560,284,-10936,-43,-62,-48,-2305,-16129,-5377,2047,-21165,17549,1024,1024,1024,
33,382208512,12552,300,-10724,-52,-31,-50,-2305,-16641,-4353,20807,24133,17149,1024,1024,1024,
33,801638912,12572,288,-11012,-58,-65,-67,-1281,-17153,-4865,-16268,7947,-12653,1024,1024,1024,
33,1204292096,12516,284,-10828,-53,-56,-42,-2561,-15361,-5633,10706,23530,-22632,1024,1024,1024,
33,1623722496,12512,348,-11040,-44,-66,-51,-1025,-16385,-5121,-1196,-4386,24946,1024,1024,1024,
33,2009598464,12504,228,-11032,-49,-72,-76,-2561,-14849,-5121,-14513,16876,-20226,1024,1024,1024,
33,2429028864,12576,176,-10996,-37,-45,-70,-2561,-15873,-4097,1271,-25225,1642,1024,1024,1024,
33,2831682048,12572,340,-10808,-56,-57,-61,-3329,-16129,-5377,-11452,17765,-22834,1024,1024,1024,
33,3251112448,12468,216,-10960,-48,-55,-62,-2049,-16897,-4609,18670,-11644,-2645,1024,1024,1024,
33,3670542848,12496,288,-10956,-17,-56,-57,-1281,-16641,-6913,-6314,-2972,1731,1024,1024,1024,
33,4056418816,12424,312,-10932,-48,-79,-63,-1793,-16129,-5377,-23084,-27822,31211,1024,1024,1024,
33,180947456,12472,228,-10888,-45,-51,-35,-2561,-14849,-6657,-30155,-17824,7160,1024,1024,1024,
33,583600640,12524,300,-10928,-65,-66,-60,-2817,-16641,-4353,-8280,15174,-22740,1024,1024,1024,
33,1003031040,12540,236,-11084,-34,-57,-56,-2561,-14849,-5121,24447,21357,-8074,1024,1024,1024,
33,1405684224,12524,296,-11036,-37,-68,-25,-2049,-16385,-4609,32377,5278,-15052,1024,1024,1024,
33,1808337408,12408,248,-10932,-21,-47,-59,-3073,-15873,-5633,-2530,-13142,23643,1024,1024,1024,
33,2227767808,12496,304,-10820,-32,-48,-37,-2049,-15873,-5121,-26597,-19093,12328,1024,1024,1024,
33,2630420992,12608,200,-10832,-53,-61,-57,-3073,-16897,-4097,19940,-4575,25501,1024,1024,1024,
33,3049851392,12524,308,-10808,-50,-60,-47,-3073,-16385,-5633,12608,9964,38,1024,1024,1024,
33,3452504576,12544,356,-10860,-61,-48,-63,-3329,-16641,-6913,30725,-7263,-30491,1024,1024,1024,
